country,country_code,province,province_code,district,district_code,ward,ward_code
Việt Nam,VN,Thành phố Hà Nội,1,Quận Hà Đông,268,Phường Biên Giang,10123
Việt Nam,VN,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Lê Lợi,9574
Việt Nam,VN,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Phú Thịnh,9577
Việt Nam,VN,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Ngô Quyền,9580
Việt Nam,VN,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Quang Trung,9583
Việt Nam,VN,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Sơn Lộc,9586
Việt Nam,VN,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Xuân Khanh,9589
Việt Nam,VN,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Đường Lâm,9592
Việt Nam,VN,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Viên Sơn,9595
Việt Nam,VN,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Xuân Sơn,9598
Việt Nam,VN,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Trung Hưng,9601
Việt Nam,VN,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Thanh Mỹ,9604
Việt Nam,VN,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Phường Trung Sơn Trầm,9607
Việt Nam,VN,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Kim Sơn,9610
Việt Nam,VN,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Sơn Đông,9613
Việt Nam,VN,Thành phố Hà Nội,1,Thị xã Sơn Tây,269,Xã Cổ Đông,9616
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Thị trấn Tây Đằng,9619
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phú Cường,9625
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Cổ Đô,9628
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Tản Hồng,9631
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Vạn Thắng,9634
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Châu Sơn,9637
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phong Vân,9640
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phú Đông,9643
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phú Phương,9646
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phú Châu,9649
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Thái Hòa,9652
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Đồng Thái,9655
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Phú Sơn,9658
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Minh Châu,9661
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Vật Lại,9664
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Chu Minh,9667
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Tòng Bạt,9670
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Cẩm Lĩnh,9673
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Sơn Đà,9676
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Đông Quang,9679
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Tiên Phong,9682
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Thụy An,9685
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Cam Thượng,9688
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Thuần Mỹ,9691
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Tản Lĩnh,9694
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Ba Trại,9697
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Minh Quang,9700
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Ba Vì,9703
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Vân Hòa,9706
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Yên Bài,9709
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Ba Vì,271,Xã Khánh Thượng,9712
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Thị trấn Phúc Thọ,9715
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Vân Hà,9718
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Vân Phúc,9721
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Vân Nam,9724
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Xuân Đình,9727
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Sen Phương,9733
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Võng Xuyên,9739
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Thọ Lộc,9742
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Long Xuyên,9745
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Thượng Cốc,9748
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Hát Môn,9751
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Tích Giang,9754
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Thanh Đa,9757
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Trạch Mỹ Lộc,9760
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Phúc Hòa,9763
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Ngọc Tảo,9766
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Phụng Thượng,9769
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Tam Thuấn,9772
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Tam Hiệp,9775
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Hiệp Thuận,9778
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phúc Thọ,272,Xã Liên Hiệp,9781
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Thị trấn Phùng,9784
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Trung Châu,9787
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Thọ An,9790
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Thọ Xuân,9793
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Hồng Hà,9796
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Liên Hồng,9799
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Liên Hà,9802
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Hạ Mỗ,9805
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Liên Trung,9808
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Phương Đình,9811
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Thượng Mỗ,9814
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Tân Hội,9817
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Tân Lập,9820
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Đan Phượng,9823
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Đồng Tháp,9826
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Đan Phượng,273,Xã Song Phượng,9829
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Thị trấn Trạm Trôi,9832
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Đức Thượng,9835
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Minh Khai,9838
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Dương Liễu,9841
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Di Trạch,9844
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Đức Giang,9847
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Cát Quế,9850
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Kim Chung,9853
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Yên Sở,9856
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Sơn Đồng,9859
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Vân Canh,9862
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Đắc Sở,9865
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Lại Yên,9868
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Tiền Yên,9871
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Song Phương,9874
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã An Khánh,9877
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã An Thượng,9880
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Vân Côn,9883
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã La Phù,9889
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Hoài Đức,274,Xã Đông La,9892
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Đông Xuân,4939
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Thị trấn Quốc Oai,9895
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Sài Sơn,9898
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Phượng Cách,9901
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Yên Sơn,9904
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Ngọc Liệp,9907
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Ngọc Mỹ,9910
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Liệp Tuyết,9913
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Thạch Thán,9916
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Đồng Quang,9919
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Phú Cát,9922
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Tuyết Nghĩa,9925
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Nghĩa Hương,9928
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Cộng Hòa,9931
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Tân Phú,9934
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Đại Thành,9937
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Phú Mãn,9940
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Cấn Hữu,9943
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Tân Hòa,9946
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Hòa Thạch,9949
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Quốc Oai,275,Xã Đông Yên,9952
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Yên Trung,4927
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Yên Bình,4930
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Tiến Xuân,4936
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Thị trấn Liên Quan,9955
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Đại Đồng,9958
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Cẩm Yên,9961
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Lại Thượng,9964
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Phú Kim,9967
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Hương Ngải,9970
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Canh Nậu,9973
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Kim Quan,9976
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Dị Nậu,9979
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Bình Yên,9982
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Chàng Sơn,9985
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Thạch Hoà,9988
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Cần Kiệm,9991
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Hữu Bằng,9994
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Phùng Xá,9997
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Tân Xã,10000
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Thạch Xá,10003
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Bình Phú,10006
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Hạ Bằng,10009
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thạch Thất,276,Xã Đồng Trúc,10012
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Thị trấn Chúc Sơn,10015
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Thị trấn Xuân Mai,10018
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Phụng Châu,10021
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Tiên Phương,10024
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Đông Sơn,10027
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Đông Phương Yên,10030
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Phú Nghĩa,10033
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Trường Yên,10039
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Ngọc Hòa,10042
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Thủy Xuân Tiên,10045
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Thanh Bình,10048
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Trung Hòa,10051
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Đại Yên,10054
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Thụy Hương,10057
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Tốt Động,10060
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Lam Điền,10063
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Tân Tiến,10066
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Nam Phương Tiến,10069
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Hợp Đồng,10072
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Hoàng Văn Thụ,10075
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Hoàng Diệu,10078
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Hữu Văn,10081
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Quảng Bị,10084
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Mỹ Lương,10087
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Thượng Vực,10090
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Hồng Phong,10093
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Đồng Phú,10096
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Trần Phú,10099
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Văn Võ,10102
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Đồng Lạc,10105
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Hòa Chính,10108
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Chương Mỹ,277,Xã Phú Nam An,10111
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Thị trấn Kim Bài,10114
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Cự Khê,10120
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Bích Hòa,10126
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Mỹ Hưng,10129
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Cao Viên,10132
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Bình Minh,10135
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Tam Hưng,10138
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Thanh Cao,10141
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Thanh Thùy,10144
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Thanh Mai,10147
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Thanh Văn,10150
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Đỗ Động,10153
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Kim An,10156
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Kim Thư,10159
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Phương Trung,10162
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Tân Ước,10165
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Dân Hòa,10168
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Liên Châu,10171
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Cao Dương,10174
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Xuân Dương,10177
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thanh Oai,278,Xã Hồng Dương,10180
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Thị trấn Thường Tín,10183
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Ninh Sở,10186
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Nhị Khê,10189
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Duyên Thái,10192
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Khánh Hà,10195
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Hòa Bình,10198
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Văn Bình,10201
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Hiền Giang,10204
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Hồng Vân,10207
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Vân Tảo,10210
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Liên Phương,10213
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Văn Phú,10216
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Tự Nhiên,10219
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Tiền Phong,10222
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Hà Hồi,10225
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Thư Phú,10228
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Nguyễn Trãi,10231
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Quất Động,10234
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Chương Dương,10237
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Tân Minh,10240
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Lê Lợi,10243
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Thắng Lợi,10246
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Dũng Tiến,10249
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Thống Nhất,10252
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Nghiêm Xuyên,10255
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Tô Hiệu,10258
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Văn Tự,10261
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Vạn Điểm,10264
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Thường Tín,279,Xã Minh Cường,10267
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Thị trấn Phú Minh,10270
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Thị trấn Phú Xuyên,10273
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Hồng Minh,10276
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Phượng Dực,10279
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Nam Tiến,10282
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Tri Trung,10288
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Đại Thắng,10291
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Phú Túc,10294
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Văn Hoàng,10297
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Hồng Thái,10300
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Hoàng Long,10303
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Quang Trung,10306
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Nam Phong,10309
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Nam Triều,10312
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Tân Dân,10315
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Sơn Hà,10318
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Chuyên Mỹ,10321
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Khai Thái,10324
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Phúc Tiến,10327
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Vân Từ,10330
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Tri Thủy,10333
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Đại Xuyên,10336
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Phú Yên,10339
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Bạch Hạ,10342
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Quang Lãng,10345
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Châu Can,10348
Việt Nam,VN,Thành phố Hà Nội,1,Huyện Phú Xuyên,280,Xã Minh Tân,10351
